222.51.252.108 222.51.252.108 2005/8/19@1:12:42 GET /~s6zhang/jeancarlos.wmv 206 385024
222.51.252.108 222.51.252.108 2005/8/19@1:12:42 GET /~s6zhang/jeancarlos.wmv 206 172032
67.68.81.93 Toronto-HSE-ppp3744524.sympatico.ca 2005/8/19@1:12:43 GET /undergrad/handbook/courses/list.shtml 200 57961
67.68.81.93 Toronto-HSE-ppp3744524.sympatico.ca 2005/8/19@1:12:43 GET /templates/images/shim.gif 301 359
67.68.81.93 Toronto-HSE-ppp3744524.sympatico.ca 2005/8/19@1:12:43 GET /templates/images/NoUseMenus2.gif 301 366
67.68.81.93 Toronto-HSE-ppp3744524.sympatico.ca 2005/8/19@1:12:45 GET /templates/images/NoUseMenus2.gif 301 366
67.68.81.93 Toronto-HSE-ppp3744524.sympatico.ca 2005/8/19@1:12:45 GET /templates/images/shim.gif 301 359
222.51.252.108 222.51.252.108 2005/8/19@1:12:46 GET /~s6zhang/jeancarlos.wmv 206 16384
67.68.81.93 Toronto-HSE-ppp3744524.sympatico.ca 2005/8/19@1:12:46 GET /undergrad/handbook/courses/charts/index.shtml 200 19363
67.68.81.93 Toronto-HSE-ppp3744524.sympatico.ca 2005/8/19@1:12:46 GET /templates/images/NoUseMenus2.gif 301 366
67.68.81.93 Toronto-HSE-ppp3744524.sympatico.ca 2005/8/19@1:12:46 GET /templates/images/shim.gif 301 359
68.142.250.146 lj2336.inktomisearch.com 2005/8/19@1:12:48 GET /~hzarrabi/gallery/marineland/Marineland_044?full=1 200 15405
67.68.81.93 Toronto-HSE-ppp3744524.sympatico.ca 2005/8/19@1:12:50 GET /undergrad/handbook/courses/charts/majorPrereq.shtml 200 18829
67.68.81.93 Toronto-HSE-ppp3744524.sympatico.ca 2005/8/19@1:12:50 GET /templates/images/NoUseMenus2.gif 301 366
